assembly_accession	access_url
GCA_029834535.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/834/535/GCA_029834535.1_CTAYLR_1.1/GCA_029834535.1_CTAYLR_1.1_genomic.gff.gz
GCF_031162955.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/162/955/GCF_031162955.1_sanVit1/GCF_031162955.1_sanVit1_genomic.gff.gz
GCA_016098135.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/098/135/GCA_016098135.1_UCR_MwolfiiNRRL66265_1.0/GCA_016098135.1_UCR_MwolfiiNRRL66265_1.0_genomic.gff.gz
GCA_018360855.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/360/855/GCA_018360855.1_CSU_LM4_v1/GCA_018360855.1_CSU_LM4_v1_genomic.gff.gz
GCA_027577655.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/577/655/GCA_027577655.1_UCR_CoemRSA454_1.0/GCA_027577655.1_UCR_CoemRSA454_1.0_genomic.gff.gz
GCA_965199485.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Sparassis_minoensis/GCA_965199485.1/ensembl/geneset/2025_09/genes.gff3.gz
GCA_949124625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/124/625/GCA_949124625.1_ATV_collapsed.nuclear_genome.ScRAP/GCA_949124625.1_ATV_collapsed.nuclear_genome.ScRAP_genomic.gff.gz
GCA_022496945.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/496/945/GCA_022496945.1_Annmae1/GCA_022496945.1_Annmae1_genomic.gff.gz
GCA_022432375.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/432/375/GCA_022432375.1_NeFL0031_2/GCA_022432375.1_NeFL0031_2_genomic.gff.gz
GCA_030035895.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/035/895/GCA_030035895.1_CBM_collapsed.nuclear_genome/GCA_030035895.1_CBM_collapsed.nuclear_genome_genomic.gff.gz
GCA_040285465.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/285/465/GCA_040285465.1_Mgal_1.0/GCA_040285465.1_Mgal_1.0_genomic.gff.gz
GCA_963681205.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/681/205/GCA_963681205.1_ApahanomycesEuteiches_IsolateUC-2905-Ae11/GCA_963681205.1_ApahanomycesEuteiches_IsolateUC-2905-Ae11_genomic.gff.gz
GCA_027925865.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/925/865/GCA_027925865.1_Lag_gig_ARSEF373_Annot/GCA_027925865.1_Lag_gig_ARSEF373_Annot_genomic.gff.gz
GCA_963259705.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Myotis_daubentonii/GCA_963259705.2/ensembl/geneset/2025_12/genes.gff3.gz
GCA_024704335.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/704/335/GCA_024704335.1_ASM2470433v1/GCA_024704335.1_ASM2470433v1_genomic.gff.gz
GCA_014737365.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Bombus_soroeensis/GCA_014737365.1/ensembl/geneset/2021_11/genes.gff3.gz
GCA_033153115.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Saccostrea_echinata/GCA_033153115.1/ensembl/geneset/2024_11/genes.gff3.gz
GCA_015502485.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/502/485/GCA_015502485.1_UCR_MspGBA39_1.0/GCA_015502485.1_UCR_MspGBA39_1.0_genomic.gff.gz
GCA_027562975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/562/975/GCA_027562975.1_MPIPZ_rhyBre1m_1.0/GCA_027562975.1_MPIPZ_rhyBre1m_1.0_genomic.gff.gz
GCF_000732125.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/732/125/GCF_000732125.1_ScApio1.0/GCF_000732125.1_ScApio1.0_genomic.gff.gz
GCA_002219105.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/219/105/GCA_002219105.2_TcruziDm28cPB1/GCA_002219105.2_TcruziDm28cPB1_genomic.gff.gz
GCA_027577035.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/577/035/GCA_027577035.1_UCR_CothIMI214461_1.0/GCA_027577035.1_UCR_CothIMI214461_1.0_genomic.gff.gz
GCA_020797325.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/797/325/GCA_020797325.1_ASM2079732v1/GCA_020797325.1_ASM2079732v1_genomic.gff.gz
GCA_010356935.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/356/935/GCA_010356935.1_ASM1035693v1/GCA_010356935.1_ASM1035693v1_genomic.gff.gz
GCF_049243985.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/049/243/985/GCF_049243985.1_Ppicta_v3.0/GCF_049243985.1_Ppicta_v3.0_genomic.gff.gz
GCA_022832045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/832/045/GCA_022832045.1_ASM2283204v1/GCA_022832045.1_ASM2283204v1_genomic.gff.gz
GCA_964017185.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Pillucina_vietnamica/GCA_964017185.1/braker/geneset/2024_04/genes.gff3.gz
GCA_020740685.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Jaculus_jaculus/GCA_020740685.1/ensembl/geneset/2022_05/genes.gff3.gz
GCA_000328475.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Mycosarcoma_maydis/GCA_000328475.2/community/geneset/2025_11/genes.gff3.gz
GCA_907165225.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Habrosyne_pyritoides/GCA_907165225.1/braker/geneset/2021_12/genes.gff3.gz
GCA_020499595.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/499/595/GCA_020499595.1_ASM2049959v1/GCA_020499595.1_ASM2049959v1_genomic.gff.gz
GCA_027557775.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Gallus_gallus/GCA_027557775.1/ensembl/geneset/2023_06/genes.gff3.gz
GCA_000004695.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/695/GCA_000004695.1_dicty_2.7/GCA_000004695.1_dicty_2.7_genomic.gff.gz
GCA_949126885.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Montipora_capitata/GCA_949126885.1/braker/geneset/2023_10/genes.gff3.gz
GCF_030848795.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/848/795/GCF_030848795.1_tnyl_v1.0/GCF_030848795.1_tnyl_v1.0_genomic.gff.gz
GCA_965637895.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/637/895/GCA_965637895.1_NCETHSTR981_assembly/GCA_965637895.1_NCETHSTR981_assembly_genomic.gff.gz
GCA_963989405.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Trypoxylon_attenuatum/GCA_963989405.1/ensembl/geneset/2024_05/genes.gff3.gz
GCF_028974085.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/974/085/GCF_028974085.1_ASM2897408v1/GCF_028974085.1_ASM2897408v1_genomic.gff.gz
GCA_003999625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/999/625/GCA_003999625.1_OJAV_1.1/GCA_003999625.1_OJAV_1.1_genomic.gff.gz
GCA_004918835.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/918/835/GCA_004918835.1_ASM491883v1/GCA_004918835.1_ASM491883v1_genomic.gff.gz
GCA_964035505.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Watsonalla_cultraria/GCA_964035505.1/braker/geneset/2024_05/genes.gff3.gz
GCA_030913515.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/913/515/GCA_030913515.1_Collu1/GCA_030913515.1_Collu1_genomic.gff.gz
GCA_054370135.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/370/135/GCA_054370135.1_ASM5437013v1/GCA_054370135.1_ASM5437013v1_genomic.gff.gz
GCA_026023835.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/023/835/GCA_026023835.1_ASM2602383v1/GCA_026023835.1_ASM2602383v1_genomic.gff.gz
GCA_013397865.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/397/865/GCA_013397865.1_ASM1339786v1/GCA_013397865.1_ASM1339786v1_genomic.gff.gz
GCF_000002425.5	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/425/GCF_000002425.5_Phypa_V5/GCF_000002425.5_Phypa_V5_genomic.gff.gz
GCA_947095545.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Trisateles_emortualis/GCA_947095545.1/ensembl/geneset/2023_05/genes.gff3.gz
GCA_002847485.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/847/485/GCA_002847485.1_Aspcam1/GCA_002847485.1_Aspcam1_genomic.gff.gz
GCA_948098905.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Tiliacea_aurago/GCA_948098905.1/braker/geneset/2023_07/genes.gff3.gz
GCA_021436965.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/436/965/GCA_021436965.2_ASM2143696v2/GCA_021436965.2_ASM2143696v2_genomic.gff.gz
GCA_949987515.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Delphinus_delphis/GCA_949987515.2/ensembl/geneset/2025_11/genes.gff3.gz
GCA_036898135.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Oncomelania_hupensis/GCA_036898135.1/ensembl/geneset/2024_11/genes.gff3.gz
GCA_005498985.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/498/985/GCA_005498985.1_PGRAM_IIB_1.0/GCA_005498985.1_PGRAM_IIB_1.0_genomic.gff.gz
GCF_051311805.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/311/805/GCF_051311805.1_bAgePho1.hap1/GCF_051311805.1_bAgePho1.hap1_genomic.gff.gz
GCF_963169125.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/169/125/GCF_963169125.1_drHumLupu1.1/GCF_963169125.1_drHumLupu1.1_genomic.gff.gz
GCF_902362185.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/362/185/GCF_902362185.1_fChaCha1.1/GCF_902362185.1_fChaCha1.1_genomic.gff.gz
GCA_001618945.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/618/945/GCA_001618945.2_ASM161894v2/GCA_001618945.2_ASM161894v2_genomic.gff.gz
GCA_004786125.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/786/125/GCA_004786125.1_ASM478612v1/GCA_004786125.1_ASM478612v1_genomic.gff.gz
GCF_000004255.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/004/255/GCF_000004255.2_v.1.0/GCF_000004255.2_v.1.0_genomic.gff.gz
GCA_963455305.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Plecotus_auritus/GCA_963455305.1/ensembl/geneset/2025_05/genes.gff3.gz
GCA_052571295.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/571/295/GCA_052571295.1_ASM5257129v1/GCA_052571295.1_ASM5257129v1_genomic.gff.gz
GCA_035221355.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Delphinapterus_leucas/GCA_035221355.1/ensembl/geneset/2025_01/genes.gff3.gz
GCA_946251955.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Acronicta_psi/GCA_946251955.1/braker/geneset/2023_02/genes.gff3.gz
GCA_002215855.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/215/855/GCA_002215855.1_Cryp_neof_C45_V1/GCA_002215855.1_Cryp_neof_C45_V1_genomic.gff.gz
GCF_023343835.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/343/835/GCF_023343835.1_bLagMut1_primary/GCF_023343835.1_bLagMut1_primary_genomic.gff.gz
GCA_023141145.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/141/145/GCA_023141145.1_ASM2314114v1/GCA_023141145.1_ASM2314114v1_genomic.gff.gz
GCA_963693285.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Xestospongia_muta/GCA_963693285.1/braker/geneset/2024_02/genes.gff3.gz
GCA_016628565.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/628/565/GCA_016628565.1_Suipla1/GCA_016628565.1_Suipla1_genomic.gff.gz
GCA_000835745.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/835/745/GCA_000835745.1_Cryp_gatt_EJB2_V1/GCA_000835745.1_Cryp_gatt_EJB2_V1_genomic.gff.gz
GCA_964270275.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/270/275/GCA_964270275.1_MABAN_v1/GCA_964270275.1_MABAN_v1_genomic.gff.gz
GCA_911197295.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/911/197/295/GCA_911197295.1_Psal_CBS135407/GCA_911197295.1_Psal_CBS135407_genomic.gff.gz
GCA_022829975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/829/975/GCA_022829975.1_ASM2282997v1/GCA_022829975.1_ASM2282997v1_genomic.gff.gz
GCA_009828535.3	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hylobates_moloch/GCA_009828535.3/ensembl/geneset/2022_07/genes.gff3.gz
GCF_010389155.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/389/155/GCF_010389155.1_C_canadensis_v1/GCF_010389155.1_C_canadensis_v1_genomic.gff.gz
GCA_004918015.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/918/015/GCA_004918015.1_ASM491801v1/GCA_004918015.1_ASM491801v1_genomic.gff.gz
GCA_001890105.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/890/105/GCA_001890105.1_Aspzo1/GCA_001890105.1_Aspzo1_genomic.gff.gz
GCA_950111635.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Agelastica_alni/GCA_950111635.2/ensembl/geneset/2025_03/genes.gff3.gz
GCA_001883845.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/883/845/GCA_001883845.1_ASM188384v1/GCA_001883845.1_ASM188384v1_genomic.gff.gz
GCF_044049455.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/044/049/455/GCF_044049455.1_Aspluc1/GCF_044049455.1_Aspluc1_genomic.gff.gz
GCA_900005765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/005/765/GCA_900005765.1_PRELSG/GCA_900005765.1_PRELSG_genomic.gff.gz
GCA_004918025.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/918/025/GCA_004918025.1_ASM491802v1/GCA_004918025.1_ASM491802v1_genomic.gff.gz
GCA_910393935.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/910/393/935/GCA_910393935.1_fusarium_equiseti_K3.embl.gz/GCA_910393935.1_fusarium_equiseti_K3.embl.gz_genomic.gff.gz
GCA_004011775.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/011/775/GCA_004011775.1_ASM401177v1/GCA_004011775.1_ASM401177v1_genomic.gff.gz
GCA_951812265.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Taphrorychus_bicolor/GCA_951812265.1/braker/geneset/2023_10/genes.gff3.gz
GCA_024761615.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/761/615/GCA_024761615.1_ASM2476161v1/GCA_024761615.1_ASM2476161v1_genomic.gff.gz
GCA_949124475.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/124/475/GCA_949124475.1_BMC_2a.nuclear_genome.ScRAP/GCA_949124475.1_BMC_2a.nuclear_genome.ScRAP_genomic.gff.gz
GCF_000260195.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/260/195/GCF_000260195.1_FO_II5_V1/GCF_000260195.1_FO_II5_V1_genomic.gff.gz
GCA_022416685.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Ovis_aries/GCA_022416685.1/ensembl/geneset/2023_03/genes.gff3.gz
GCA_020500865.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/500/865/GCA_020500865.1_ASM2050086v1/GCA_020500865.1_ASM2050086v1_genomic.gff.gz
GCF_002847485.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/847/485/GCF_002847485.1_Aspcam1/GCF_002847485.1_Aspcam1_genomic.gff.gz
GCA_911728475.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Pterostichus_madidus/GCA_911728475.2/ensembl/geneset/2022_03/genes.gff3.gz
GCA_000151005.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/151/005/GCA_000151005.2_ASM15100v2/GCA_000151005.2_ASM15100v2_genomic.gff.gz
GCA_000977775.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/775/GCA_000977775.3_Sc_YJM1419_v1/GCA_000977775.3_Sc_YJM1419_v1_genomic.gff.gz
GCA_026074375.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/074/375/GCA_026074375.1_Tcoc_v1.0/GCA_026074375.1_Tcoc_v1.0_genomic.gff.gz
GCA_022379115.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/379/115/GCA_022379115.2_ASM2237911v2/GCA_022379115.2_ASM2237911v2_genomic.gff.gz
GCA_022578715.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/578/715/GCA_022578715.1_NeFL0916_1/GCA_022578715.1_NeFL0916_1_genomic.gff.gz
GCA_022578535.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/578/535/GCA_022578535.1_Annmin1/GCA_022578535.1_Annmin1_genomic.gff.gz
GCF_012932325.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/932/325/GCF_012932325.1_TpBJ-2018v1/GCF_012932325.1_TpBJ-2018v1_genomic.gff.gz
GCA_002222395.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/395/GCA_002222395.1_Cryp_neof_MW_RSA36_V1/GCA_002222395.1_Cryp_neof_MW_RSA36_V1_genomic.gff.gz
GCA_050495715.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/495/715/GCA_050495715.1_ASM5049571v1/GCA_050495715.1_ASM5049571v1_genomic.gff.gz
GCA_018361025.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/361/025/GCA_018361025.1_CSU_Clav52_v1/GCA_018361025.1_CSU_Clav52_v1_genomic.gff.gz
GCF_000243375.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/243/375/GCF_000243375.1_ASM24337v1/GCF_000243375.1_ASM24337v1_genomic.gff.gz
GCA_963971135.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Stenus_bimaculatus/GCA_963971135.1/ensembl/geneset/2024_05/genes.gff3.gz
GCF_023856365.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/856/365/GCF_023856365.1_BBRACH_0.4/GCF_023856365.1_BBRACH_0.4_genomic.gff.gz
GCA_000002855.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/855/GCA_000002855.2_ASM285v2/GCA_000002855.2_ASM285v2_genomic.gff.gz
GCA_051942325.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/942/325/GCA_051942325.1_KEW_Vasp1/GCA_051942325.1_KEW_Vasp1_genomic.gff.gz
GCA_030267505.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/267/505/GCA_030267505.1_TeGR_01/GCA_030267505.1_TeGR_01_genomic.gff.gz
GCA_910591885.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Bombus_terrestris/GCA_910591885.2/ensembl/geneset/2022_03/genes.gff3.gz
GCA_051941845.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/941/845/GCA_051941845.1_KEW_Hasp2/GCA_051941845.1_KEW_Hasp2_genomic.gff.gz
GCA_000687265.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/687/265/GCA_000687265.1_ASM68726v1/GCA_000687265.1_ASM68726v1_genomic.gff.gz
GCA_951815805.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hordeum_vulgare/GCA_951815805.1/community/geneset/2025_06/genes.gff3.gz
GCF_041956765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/956/765/GCF_041956765.1_Thecr1/GCF_041956765.1_Thecr1_genomic.gff.gz
GCA_964188405.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Protomyctophum_parallelum/GCA_964188405.1/ensembl/geneset/2025_10/genes.gff3.gz
GCA_949124395.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/124/395/GCA_949124395.1_AHG.nuclear_genome.ScRAP/GCA_949124395.1_AHG.nuclear_genome.ScRAP_genomic.gff.gz
GCA_018282135.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/282/135/GCA_018282135.1_ASM1828213v1/GCA_018282135.1_ASM1828213v1_genomic.gff.gz
GCA_016772135.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/772/135/GCA_016772135.1_ASM1677213v1/GCA_016772135.1_ASM1677213v1_genomic.gff.gz
GCA_023159155.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/159/155/GCA_023159155.1_Kredeu1/GCA_023159155.1_Kredeu1_genomic.gff.gz
GCA_013400435.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/400/435/GCA_013400435.1_ASM1340043v1/GCA_013400435.1_ASM1340043v1_genomic.gff.gz
GCF_030384665.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/384/665/GCF_030384665.1_ASM3038466v1/GCF_030384665.1_ASM3038466v1_genomic.gff.gz
GCF_036669915.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/669/915/GCF_036669915.1_ASM3666991v2/GCF_036669915.1_ASM3666991v2_genomic.gff.gz
GCA_027574665.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/574/665/GCA_027574665.1_bRhyJub1.pri/GCA_027574665.1_bRhyJub1.pri_genomic.gff.gz
GCA_004143615.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Acropora_millepora/GCA_004143615.1/ensembl/geneset/2023_10/genes.gff3.gz
GCA_904067135.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/067/135/GCA_904067135.1_BXYJ5/GCA_904067135.1_BXYJ5_genomic.gff.gz
GCA_039795395.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/795/395/GCA_039795395.1_ASM3979539v1/GCA_039795395.1_ASM3979539v1_genomic.gff.gz
GCA_022544895.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/544/895/GCA_022544895.1_Biscog1/GCA_022544895.1_Biscog1_genomic.gff.gz
GCA_965178385.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Pseudoterpna_coronillaria/GCA_965178385.1/ensembl/geneset/2025_08/genes.gff3.gz
GCA_035928005.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/928/005/GCA_035928005.1_ASM3592800v1/GCA_035928005.1_ASM3592800v1_genomic.gff.gz
GCA_003012295.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/012/295/GCA_003012295.1_FIESC_12_NRRL13405_FIE12Z_contigs/GCA_003012295.1_FIESC_12_NRRL13405_FIE12Z_contigs_genomic.gff.gz
GCA_030407015.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/407/015/GCA_030407015.1_Armfum1/GCA_030407015.1_Armfum1_genomic.gff.gz
GCF_003426905.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/426/905/GCF_003426905.1_ASM342690v1/GCF_003426905.1_ASM342690v1_genomic.gff.gz
GCA_002148645.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/148/645/GCA_002148645.1_ASM214864v1/GCA_002148645.1_ASM214864v1_genomic.gff.gz
GCF_951394365.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/951/394/365/GCF_951394365.1_bTetUro1.1/GCF_951394365.1_bTetUro1.1_genomic.gff.gz
GCA_032173915.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Ostrea_edulis/GCA_032173915.1/ensembl/geneset/2024_11/genes.gff3.gz
GCA_905332245.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/332/245/GCA_905332245.1_Rs_AK11_maxhap_genomic_v1/GCA_905332245.1_Rs_AK11_maxhap_genomic_v1_genomic.gff.gz
GCA_000259975.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/975/GCA_000259975.2_FO_MN25_V1/GCA_000259975.2_FO_MN25_V1_genomic.gff.gz
GCF_019054845.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/054/845/GCF_019054845.1_ASM1905484v1/GCF_019054845.1_ASM1905484v1_genomic.gff.gz
GCA_013397195.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/397/195/GCA_013397195.1_ASM1339719v1/GCA_013397195.1_ASM1339719v1_genomic.gff.gz
GCA_022831175.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/831/175/GCA_022831175.1_ASM2283117v1/GCA_022831175.1_ASM2283117v1_genomic.gff.gz
GCA_905071785.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/071/785/GCA_905071785.1_OL14.v1_assembly/GCA_905071785.1_OL14.v1_assembly_genomic.gff.gz
GCF_022539595.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/539/595/GCF_022539595.1_ASM2253959v1/GCF_022539595.1_ASM2253959v1_genomic.gff.gz
GCA_007735645.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/735/645/GCA_007735645.1_ASM773564v1/GCA_007735645.1_ASM773564v1_genomic.gff.gz
GCA_046861845.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/861/845/GCA_046861845.1_PR-18-108_v1/GCA_046861845.1_PR-18-108_v1_genomic.gff.gz
GCF_001329695.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/329/695/GCF_001329695.1_Rhoba1_1/GCF_001329695.1_Rhoba1_1_genomic.gff.gz
GCA_965603825.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/603/825/GCA_965603825.1_Bstoltei_ATCC30299_MAC_1.00/GCA_965603825.1_Bstoltei_ATCC30299_MAC_1.00_genomic.gff.gz
GCA_030267545.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/267/545/GCA_030267545.1_ASM3026754v1/GCA_030267545.1_ASM3026754v1_genomic.gff.gz
GCA_002006685.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/006/685/GCA_002006685.2_Batr_sala_V2/GCA_002006685.2_Batr_sala_V2_genomic.gff.gz
GCA_965153245.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Epilobium_hirsutum/GCA_965153245.1/ensembl/geneset/2025_07/genes.gff3.gz
