assembly_accession	access_url
GCA_013407035.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Coloeus_monedula__jackdaw__HLcolMon1__GCA_013407035.1/query_annotation.gff.gz
GCA_013433245.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ara_glaucogularis__Blue-throated_macaw__HLaraGla2__GCA_013433245.1/query_annotation.gff.gz
GCA_014362705.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Columba_janthina_nitens__Japanese_wood-pigeon__HLcolJanNit1__GCA_014362705.1/query_annotation.gff.gz
GCA_014363025.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Corvus_macrorhynchos__Large-billed_crow__HLcorMac1__GCA_014363025.1/query_annotation.gff.gz
GCA_014363165.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Fratercula_cirrhata__tufted_puffin__HLfraCirr1__GCA_014363165.1/query_annotation.gff.gz
GCA_014363185.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Haliaeetus_pelagicus__Stellers_sea-eagle__HLhalPel1__GCA_014363185.1/query_annotation.gff.gz
GCA_014363385.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Phoebastria_albatrus__Short-tailed_albatross__HLphoAlb1__GCA_014363385.1/query_annotation.gff.gz
GCA_014549065.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cardinalis_cardinalis__northern_cardinal__HLcarCar1__GCA_014549065.1/query_annotation.gff.gz
GCA_014595935.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Numida_meleagris__helmeted_guineafowl__HLnumMel2__GCA_014595935.1/query_annotation.gff.gz
GCA_014706295.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lycocorax_pyrrhopterus_obiensis__Obi_paradise_crow__HLlycPyrObi2__GCA_014706295.1/query_annotation.gff.gz
GCA_014805655.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Passer_montanus__Eurasian_tree_sparrow__HLpasMon1__GCA_014805655.1/query_annotation.gff.gz
GCA_014839755.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Sylvia_borin__garden_warbler__HLsylBor1__GCA_014839755.1/query_annotation.gff.gz
GCA_014839835.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Picoides_pubescens__Downy_woodpecker__HLpicPub2__GCA_014839835.1/query_annotation.gff.gz
GCA_015163975.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pyrrhura_lepida__Pearly_parakeet__HLpyrLep1__GCA_015163975.1/query_annotation.gff.gz
GCA_015220075.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Falco_rusticolus__gyrfalcon__HLfalRus1__GCA_015220075.1/query_annotation.gff.gz
GCA_015220805.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pogoniulus_pusillus__Red-fronted_tinkerbird__HLpogPus1__GCA_015220805.1/query_annotation.gff.gz
GCA_015227605.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Phasianus_colchicus__Ring-necked_pheasant__HLphaCol2__GCA_015227605.1/query_annotation.gff.gz
GCA_015227805.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Hirundo_rustica__Barn_swallow__HLhirRus2__GCA_015227805.1/query_annotation.gff.gz
GCA_015227895.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Colaptes_auratus__northern_flicker__HLcolAur1__GCA_015227895.1/query_annotation.gff.gz
GCA_015832195.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Motacilla_alba_alba__white_wagtail__HLmotAlbAlb2__GCA_015832195.1/query_annotation.gff.gz
GCA_015883425.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lamprotornis_superbus__Superb_starling__HLlamSup1__GCA_015883425.1/query_annotation.gff.gz
GCA_016545565.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pyrrhura_cruentata__Blue-throated_parakeet__HLpyrCru1__GCA_016545565.1/query_annotation.gff.gz
GCA_016647715.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pavo_muticus__green_peafowl__HLpavMut1__GCA_016647715.1/query_annotation.gff.gz
GCA_016904835.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Acanthisitta_chloris__rifleman__HLacaChl2__GCA_016904835.1/query_annotation.gff.gz
GCA_017310255.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Butorides_virescens__green_heron__HLbutVir1__GCA_017310255.1/query_annotation.gff.gz
GCA_017315185.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Bubo_scandiacus__Snowy_owl__HLbubSca1__GCA_017315185.1/query_annotation.gff.gz
GCA_017589585.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Phylloscopus_whistleri__Whistlers_warbler__HLphyWhi1__GCA_017589585.1/query_annotation.gff.gz
GCA_017590115.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Montifringilla_adamsi__black-winged_snowfinch__HLmonAda1__GCA_017590115.1/query_annotation.gff.gz
GCA_017612475.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Zosterops_japonicus__Japanese_white-eye__HLzosJap1__GCA_017612475.1/query_annotation.gff.gz
GCA_017639245.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Myiopsitta_monachus__monk_parakeet__HLmyiMon2__GCA_017639245.1/query_annotation.gff.gz
GCA_017639485.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pluvialis_apricaria__European_golden_plover__HLpluApr1__GCA_017639485.1/query_annotation.gff.gz
GCA_017639555.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ciconia_maguari__Maguari_stork__HLcicMag2__GCA_017639555.1/query_annotation.gff.gz
GCA_017976375.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cuculus_canorus__common_cuckoo__HLcucCan2__GCA_017976375.1/query_annotation.gff.gz
GCA_018403395.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Gorsachius_goisagi__Japanese_night-heron__HLgorGoi1__GCA_018403395.1/query_annotation.gff.gz
GCA_018697195.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Certhia_americana__Brown_creeper__HLcerAme1__GCA_018697195.1/query_annotation.gff.gz
GCA_018881555.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Amblyornis_subalaris__streaked_bowerbird__HLambSub1__GCA_018881555.1/query_annotation.gff.gz
GCA_018904545.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Motacilla_tschutschensis__eastern_yellow_wagtail__HLmotTsc1__GCA_018904545.1/query_annotation.gff.gz
GCA_019023105.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Diglossa_brunneiventris__black-throated_flowerpiercer__HLdigBru1__GCA_019023105.1/query_annotation.gff.gz
GCA_019232035.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cygnus_buccinator__trumperter_swan__HLcygBuc1__GCA_019232035.1/query_annotation.gff.gz
GCA_019345075.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Alectoris_rufa__red-legged_partridge__HLalcRuf1__GCA_019345075.1/query_annotation.gff.gz
GCA_019593555.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Crossoptilon_mantchuricum__brown_eared-pheasant__HLcroMan1__GCA_019593555.1/query_annotation.gff.gz
GCA_020086605.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lanius_collurio__red-backed_shrike__HLlanCol1__GCA_020086605.1/query_annotation.gff.gz
GCA_020137895.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Entomyzon_cyanotis__Blue_faced_honeyeater__HLentCya1__GCA_020137895.1/query_annotation.gff.gz
GCA_020466415.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ammodramus_savannarum_pratensis__grasshopper_sparrow__HLammSavPra1__GCA_020466415.1/query_annotation.gff.gz
GCA_020745705.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Hemiprocne_comata__Whiskered_treeswift__HLhemCom2__GCA_020745705.1/query_annotation.gff.gz
GCA_020745775.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Theristicus_caerulescens__plumbeous_ibis__HLtheCae1__GCA_020745775.1/query_annotation.gff.gz
GCA_020746105.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Trogon_surrucura__Suruca_trogon__HLtroSur1__GCA_020746105.1/query_annotation.gff.gz
GCA_020800305.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Porphyrio_hochstetteri__South_Island_takahe__HLporHoc1__GCA_020800305.1/query_annotation.gff.gz
GCA_020917445.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Riparia_riparia__Sand_martin__HLripRip1__GCA_020917445.1/query_annotation.gff.gz
GCA_021018805.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Prinia_subflava__tawny-flanked_prinia__HLpriSub1__GCA_021018805.1/query_annotation.gff.gz
GCA_021164005.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Willisornis_vidua_nigrigula__Xingu_scale-backed_antbird__HLwilVidNig1__GCA_021164005.1/query_annotation.gff.gz
GCA_021292215.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lophura_nycthemera__Silver_pheasant__HLlopNyc1__GCA_021292215.1/query_annotation.gff.gz
GCA_021398385.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Gyps_himalayensis__Himalayan_griffon__HLgypHim1__GCA_021398385.1/query_annotation.gff.gz
GCA_021437185.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Catharus_minimus__Gray_cheeked_thrush__HLcatMin1__GCA_021437185.1/query_annotation.gff.gz
GCA_021437205.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Catharus_bicknelli__Bicknells_thrush__HLcatBic1__GCA_021437205.1/query_annotation.gff.gz
GCA_021534815.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Acrocephalus_arundinaceus__Great_reed_warbler__HLacrAru2__GCA_021534815.1/query_annotation.gff.gz
GCA_021963965.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Artemisiospiza_belli__sage_sparrow__HLartBel1__GCA_021963965.1/query_annotation.gff.gz
GCA_022316685.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Progne_subis_subis__Purple_martin__HLproSubSub1__GCA_022316685.1/query_annotation.gff.gz
GCA_022441285.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Acrocephalus_familiaris_kingi__Nihoa_millerbird__HLacrFamKin1__GCA_022441285.1/query_annotation.gff.gz
GCA_022577445.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Passerculus_sandwichensis_alaudinus__Savannah_sparrow__HLpasSanAla1__GCA_022577445.1/query_annotation.gff.gz
GCA_022605575.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Laterallus_jamaicensis_coturniculus__California_black_rail__HLlatJamCot1__GCA_022605575.1/query_annotation.gff.gz
GCA_022605955.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Rallus_limicola__Virginia_rail__HLralLim1__GCA_022605955.1/query_annotation.gff.gz
GCA_022818055.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Emberiza_elegans__yellow-throated_bunting__HLembEle1__GCA_022818055.1/query_annotation.gff.gz
GCA_023055355.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Agelaius_tricolor__tricolored_blackbird__HLageTri2__GCA_023055355.1/query_annotation.gff.gz
GCA_023055725.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Callipepla_californica_brunnescens__California_quail__HLcalCalBru1__GCA_023055725.1/query_annotation.gff.gz
GCA_023079485.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Archilochus_colubris__Ruby_throated_hummingbird__HLarcCol1__GCA_023079485.1/query_annotation.gff.gz
GCA_023333565.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Puffinus_mauretanicus__Balearic_shearwater__HLpufMau1__GCA_023333565.1/query_annotation.gff.gz
GCA_023343835.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lagopus_muta__rock_ptarmigan__HLlagMut1__GCA_023343835.1/query_annotation.gff.gz
GCA_023375905.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Nycticorax_nycticorax__black-crowned_night-heron__HLnycNyc1__GCA_023375905.1/query_annotation.gff.gz
GCA_023637945.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Phaethornis_superciliosus__long-tailed_hermit__HLphaSup1__GCA_023637945.1/query_annotation.gff.gz
GCA_023638135.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Falco_biarmicus__lanner_falcon__HLfalBia1__GCA_023638135.1/query_annotation.gff.gz
GCA_023644505.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Empidonax_alnorum__alder_flycatcher__HLempAln1__GCA_023644505.1/query_annotation.gff.gz
GCA_024222105.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Accipiter_cooperii__Coopers_hawk__HLaccCoo1__GCA_024222105.1/query_annotation.gff.gz
GCA_024337085.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Diopsittaca_nobilis__Red-shouldered_macaw__HLdioNobi1__GCA_024337085.1/query_annotation.gff.gz
GCA_024362935.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Setophaga_petechia__yellow_warbler__HLsetPet1__GCA_024362935.1/query_annotation.gff.gz
GCA_024363155.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Aquila_nipalensis__steppe_eagle__HLaquNip1__GCA_024363155.1/query_annotation.gff.gz
GCA_024363185.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Accipiter_hiogaster__Variable_goshawk__HLaccHio1__GCA_024363185.1/query_annotation.gff.gz
GCA_024500445.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Entomyzon_cyanotis__Blue_faced_honeyeater__HLentCya2__GCA_024500445.1/query_annotation.gff.gz
GCA_024509145.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Vidua_macroura__Pin-tailed_whydah__HLvidMac2__GCA_024509145.1/query_annotation.gff.gz
GCA_024635365.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Aix_galericulata__mandarin_duck__HLaixGal1__GCA_024635365.1/query_annotation.gff.gz
GCA_024734555.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Trochalopteron_elliotii__Elliots_laughingthrush__HLtroEll1__GCA_024734555.1/query_annotation.gff.gz
GCA_025311615.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Parabuteo_unicinctus__Harris_hawk__HLparUnic1__GCA_025311615.1/query_annotation.gff.gz
GCA_025345505.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Todiramphus_chloris_collaris__Collared_kingfisher__HLtodChloCol1__GCA_025345505.1/query_annotation.gff.gz
GCA_025629865.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cyanoliseus_patagonus__Burrowing_parakeet__HLcyaPata1__GCA_025629865.1/query_annotation.gff.gz
GCA_026167965.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cyanocitta_stelleri__Stellers_jay__HLcyaStel1__GCA_026167965.1/query_annotation.gff.gz
GCA_026261815.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Monarcha_castaneiventris_obscurior__Makira_monarch__HLmonCastObs1__GCA_026261815.1/query_annotation.gff.gz
GCA_026413225.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Otis_tarda__Great_bustard__HLotiTar1__GCA_026413225.1/query_annotation.gff.gz
GCA_026413565.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Aythya_baeri__Baers_pochard__HLaytBaer1__GCA_026413565.1/query_annotation.gff.gz
GCA_026979565.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Vidua_chalybeata__Village_indigobird__HLvidCha2__GCA_026979565.1/query_annotation.gff.gz
GCA_027474245.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Spheniscus_humboldti__Humboldts_penguin__HLsphHumb2__GCA_027474245.1/query_annotation.gff.gz
GCA_027497775.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Accipiter_melanochlamys__Black-mantled_goshawk__HLaccMela1__GCA_027497775.1/query_annotation.gff.gz
GCA_027559615.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Acridotheres_tristis__Common_myna__HLacrTris1__GCA_027559615.1/query_annotation.gff.gz
GCA_027574665.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Rhynochetos_jubatus__Kagu__HLrhyJuba2__GCA_027574665.1/query_annotation.gff.gz
GCA_027576815.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Cossypha_niveicapilla__Snowy-crowned_robin-chat__HLcosNive1__GCA_027576815.1/query_annotation.gff.gz
GCA_027791375.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Indicator_indicator__Greater_honeyguide__HLindInd2__GCA_027791375.1/query_annotation.gff.gz
GCA_027886175.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Phylloscopus_collybita__Eurasian_chiffchaff__HLphyColl1__GCA_027886175.1/query_annotation.gff.gz
GCA_027925045.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Hypotaenidia_okinawae__Okinawa_rail__HLhypOkin1__GCA_027925045.1/query_annotation.gff.gz
GCA_028020825.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Podargus_strigoides__Tawny_frogmouth__HLpodStri2__GCA_028020825.1/query_annotation.gff.gz
GCA_028022735.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Gypaetus_barbatus__Lammergeier__HLgypBarb1__GCA_028022735.1/query_annotation.gff.gz
GCA_028536675.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Aphelocoma_californica__Western_scrub-jay__HLaphCali1A__GCA_028536675.1/query_annotation.gff.gz
GCA_028565055.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Phoeniculus_purpureus__Green_woodhoopoe__HLphoPurp1__GCA_028565055.1/query_annotation.gff.gz
GCA_028571105.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Tragopan_temminckii__Temmincks_tragopan__HLtraTemm1__GCA_028571105.1/query_annotation.gff.gz
GCA_028583065.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Threskiornis_aethiopicus__Sacred_ibis__HLthrAeth1__GCA_028583065.1/query_annotation.gff.gz
GCA_028858755.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ara_ararauna__Blue-and-yellow_macaw__HLaraArar2A__GCA_028858755.1/query_annotation.gff.gz
GCA_029207785.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Chamaea_fasciata__wrentit__HLchaFas1B__GCA_029207785.1/query_annotation.gff.gz
GCA_030060385.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Muscicapa_striata_striata__Spotted_flycatcher__HLmusStriStr1__GCA_030060385.1/query_annotation.gff.gz
GCA_030408155.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Lophura_swinhoii__Swinhoes_pheasant__HLlopSwin1__GCA_030408155.1/query_annotation.gff.gz
GCA_030463565.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pelecanus_crispus__Dalmatian_pelican__HLpelCris2__GCA_030463565.1/query_annotation.gff.gz
GCA_030584885.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ciconia_ciconia__White_stork__HLcicCico1__GCA_030584885.1/query_annotation.gff.gz
GCA_030625065.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Alectoris_magna__Przewalskis_partridge__HLaleMagn1__GCA_030625065.1/query_annotation.gff.gz
GCA_030820635.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Chroicocephalus_ridibundus__Black-headed_gull__HLchrRid1__GCA_030820635.1/query_annotation.gff.gz
GCA_030867145.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Opisthocomus_hoazin__Hoatzin__HLopiHoaz2A__GCA_030867145.1/query_annotation.gff.gz
GCA_031468815.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Morus_bassanus__Northern_gannet__HLmorBass1B__GCA_031468815.1/query_annotation.gff.gz
GCA_031753505.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Anomalospiza_imberbis__Cuckoo_finch__HLanoImb2__GCA_031753505.1/query_annotation.gff.gz
GCA_031877795.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Strix_aluco__Tawny_owl__HLstrAluc1A__GCA_031877795.1/query_annotation.gff.gz
GCA_031885435.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Passerculus_sandwichensis__Savannah_sparrow__HLpasSand2__GCA_031885435.1/query_annotation.gff.gz
GCA_032165215.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Anas_bernieri__Berniers_teal__HLanaBern1__GCA_032165215.1/query_annotation.gff.gz
GCA_032191515.2	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Phaenicophaeus_curvirostris__chestnut-breasted_malkoha__HLphaCur1__GCA_032191515.2/query_annotation.gff.gz
GCA_032206185.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Columba_guinea__Speckled_pigeon__HLcolGuin1__GCA_032206185.1/query_annotation.gff.gz
GCA_032270845.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Branta_hutchinsii__Cackling_goose__HLbraHutc1__GCA_032270845.1/query_annotation.gff.gz
GCA_032357685.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Anas_capensis__Cape_teal__HLanaCape1__GCA_032357685.1/query_annotation.gff.gz
GCA_032357785.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Periparus_ater__Coal_Tit__HLperAter1__GCA_032357785.1/query_annotation.gff.gz
GCA_033124195.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Coracias_cyanogaster__Blue-bellied_roller__HLcorCyan1__GCA_033124195.1/query_annotation.gff.gz
GCA_033439825.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Todiramphus_cinnamominus__Micronesian_kingfisher__HLtodCinn1__GCA_033439825.1/query_annotation.gff.gz
GCA_033459285.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Clamator_glandarius__Great_spotted_cuckoo__HLclaGla1__GCA_033459285.1/query_annotation.gff.gz
GCA_033556795.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Tapera_naevia__Striped_cuckoo__HLtapNae1__GCA_033556795.1/query_annotation.gff.gz
GCA_033558105.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Coccyzus_lansbergi__Gray_capped_cuckoo__HLcocLan1__GCA_033558105.1/query_annotation.gff.gz
GCA_033558185.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Dromococcyx_pavoninus__Pavonine_cuckoo__HLdroPav1__GCA_033558185.1/query_annotation.gff.gz
GCA_033558235.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Neomorphus_geoffroyi__Rufous_vented_ground_cuckoo__HLneoGeo1__GCA_033558235.1/query_annotation.gff.gz
GCA_033816785.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Picus_viridis__Eurasian_green_woodpecker__HLpicVir1__GCA_033816785.1/query_annotation.gff.gz
GCA_034008185.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Gorsachius_magnificus__White-eared_night_heron__HLgorMagn1__GCA_034008185.1/query_annotation.gff.gz
GCA_034336665.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Luscinia_megarhynchos__Nightingale__HLlusMega1__GCA_034336665.1/query_annotation.gff.gz
GCA_034336685.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Luscinia_luscinia__Thrush_nightingale__HLlusLusc1__GCA_034336685.1/query_annotation.gff.gz
GCA_034619465.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Leptosomus_discolor__Cuckoo_roller__HLlepDisc2B__GCA_034619465.1/query_annotation.gff.gz
GCA_034783155.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Agapornis_personatus__Yellow-collared_lovebird__HLagaPers1__GCA_034783155.1/query_annotation.gff.gz
GCA_035041115.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Agapornis_nigrigenis__black-cheeked_lovebird__HLagaNigr1__GCA_035041115.1/query_annotation.gff.gz
GCA_035222285.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Agapornis_lilianae__Lilians_lovebird__HLagaLili1__GCA_035222285.1/query_annotation.gff.gz
GCA_035666275.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Alectoris_chukar__Chukar_partridge__HLaleChuk1__GCA_035666275.1/query_annotation.gff.gz
GCA_035772895.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Perdix_hodgsoniae__Tibetan_partridge__HLperHodg1__GCA_035772895.1/query_annotation.gff.gz
GCA_036010785.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Ammospiza_maritima_maritima__seaside_sparrow__HLammMariMar1__GCA_036010785.1/query_annotation.gff.gz
GCA_036250135.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Pseudopipra_pipra__white-crowned_manakin__HLpsePip1B__GCA_036250135.1/query_annotation.gff.gz
GCA_036346035.1	https://genome.senckenberg.de/download/TOGA2/TOGA2integration/v1/Aves/Crossoptilon_crossoptilon__White-eared_pheasant__HLcroCros1__GCA_036346035.1/query_annotation.gff.gz
